eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
881,64498,243.0,323.0,80.0,181.0,145.0,-36.0,-0.0008960068,-0.0008960068,-0.12546614,-0.015734335,0.1097318,-0.042029783,-0.118870236,-0.07684045,-0.04805667,-0.109214336,-0.061157666,-0.060270708,-0.10711524,-0.04684453
882,64615,45.0,112.0,67.0,11.0,10.0,-1.0,-0.0019595902,-0.0019595902,0.41567063,0.38975528,-0.025915354,0.06068435,0.17418784,0.113503486,0.075720616,0.2066072,0.13088658,0.15115473,0.2647799,0.11362517
883,64621,5.0,16.0,11.0,2.0,3.0,1.0,-0.007692417,-0.007692417,-0.025006082,0.07717615,0.10218224,-0.015664639,-0.16578265,-0.15011801,-0.032269917,-0.19857542,-0.16630551,-0.033811945,-0.18774627,-0.15393433
884,64687,13.0,32.0,19.0,10.0,4.0,-6.0,-0.0009040423,-0.0009040423,0.4927611,0.39469814,-0.09806296,0.23066616,0.18946256,-0.041203603,0.19079708,0.15503268,-0.035764396,0.24299066,0.1818998,-0.061090857
885,64771,2.0,1.0,-1.0,9.0,9.0,0.0,0.0024757683,0.0024757683,0.5277127,0.5092199,-0.018492818,0.46523774,0.48042956,0.015191823,0.46564665,0.48776567,0.022119015,0.497234,0.51938444,0.022150457
886,64867,2.0,2.0,0.0,4.0,3.0,-1.0,-0.003067851,-0.003067851,0.47539136,0.47264063,-0.0027507246,0.05531938,0.058525957,0.0032065772,0.05918293,0.051284656,-0.007898275,0.12010132,0.10774873,-0.012352586
887,64880,17.0,6.0,-11.0,2.0,2.0,0.0,0.0051824227,0.0051824227,-0.26982838,-0.22164628,0.0481821,-0.047983784,0.09098172,0.1389655,-0.016585559,0.09749868,0.11408424,-0.039289612,0.06740622,0.10669583
888,64893,24.0,27.0,3.0,19.0,30.0,11.0,-0.0038758256,-0.0038758256,0.111834876,0.06828672,-0.04354816,-0.024345955,-0.09816443,-0.073818475,-0.033641353,-0.10884018,-0.07519883,-0.011392814,-0.08692222,-0.075529404
889,64979,1.0,1.0,0.0,1.0,2.0,1.0,-0.0081451945,-0.0081451945,0.5600659,0.5056493,-0.054416597,0.15920901,0.19098742,0.03177841,0.15923898,0.16391107,0.004672095,0.21746017,0.22029458,0.0028344095
890,65010,5.0,43.0,38.0,4.0,17.0,13.0,-0.014763823,-0.014763823,0.10342299,0.0042607887,-0.099162206,0.18092082,0.104459666,-0.07646116,0.19997251,0.10789483,-0.09207768,0.20225748,0.10412096,-0.09813652
891,65069,1.0,1.0,0.0,1.0,1.0,0.0,0.002250459,0.002250459,0.031437885,0.26080662,0.22936873,-0.042315066,0.06317964,0.10549471,-0.047131933,0.04472285,0.09185478,-0.041587602,0.08723754,0.12882514
892,65148,1.0,1.0,0.0,2.0,2.0,0.0,-0.0049206614,-0.0049206614,0.844983,0.8501577,0.0051746964,0.65428185,0.68822825,0.033946395,0.67438626,0.693353,0.018966734,0.730953,0.74845636,0.01750338
893,65187,8.0,27.0,19.0,1.0,1.0,0.0,-0.010394853,-0.010394853,0.25364757,0.24766603,-0.0059815347,-0.042025104,0.046115723,0.08814083,-0.033166192,0.05339219,0.08655839,0.013377746,0.09045049,0.07707274
894,65232,12.0,23.0,11.0,4.0,6.0,2.0,-0.005270267,-0.005270267,0.3902204,0.35430256,-0.03591785,0.16714245,0.27256185,0.1054194,0.20679054,0.28687197,0.08008143,0.2633993,0.30702448,0.043625176
895,65253,2.0,2.0,0.0,1.0,2.0,1.0,-0.0036317855,-0.0036317855,0.5744593,0.6168378,0.042378485,0.46901962,0.66002446,0.19100484,0.49351382,0.6978611,0.20434725,0.5315631,0.7221862,0.1906231
896,65267,2.0,2.0,0.0,1.0,2.0,1.0,-0.0035989694,-0.0035989694,0.33046687,0.30267248,-0.02779439,-0.1650384,0.11213545,0.27717385,-0.1687258,0.11692271,0.28564852,-0.10822643,0.14741047,0.2556369
897,65376,1.0,1.0,0.0,1.0,1.0,0.0,-0.0038623847,-0.0038623847,0.33164486,0.24623343,-0.08541143,0.008274647,-0.00022037208,-0.00849502,-0.022810293,-0.026192622,-0.003382329,0.016378213,0.0018968754,-0.014481338
898,65414,3.0,1.0,-2.0,1.0,1.0,0.0,0.0029400587,0.0029400587,0.13217597,0.10983194,-0.02234403,-0.2065516,-0.21684085,-0.010289252,-0.22528856,-0.2404449,-0.015156344,-0.19426687,-0.21026063,-0.015993759
899,65445,1.0,1.0,0.0,1.0,1.0,0.0,0.0020483397,0.0020483397,0.49076897,0.4878077,-0.002961278,0.38381687,0.4185144,0.034697533,0.39238894,0.41955867,0.027169734,0.43362647,0.44796485,0.014338374
900,65639,1.0,1.0,0.0,1.0,1.0,0.0,-0.0056628287,-0.0056628287,0.15307456,0.24974358,0.09666902,0.18836056,0.19549935,0.0071387887,0.2108538,0.19789651,-0.01295729,0.21765998,0.21924126,0.0015812814
901,65654,10.0,6.0,-4.0,10.0,13.0,3.0,-0.0008623339,-0.0008623339,0.10172914,0.103486285,0.0017571449,-0.008175669,0.015195688,0.023371357,0.006156613,0.014317739,0.008161126,0.024155663,0.031142203,0.00698654
902,65686,9.0,12.0,3.0,2.0,3.0,1.0,-0.0016762018,-0.0016762018,0.19150841,0.116586864,-0.07492155,0.11485935,0.21671651,0.10185716,0.113909975,0.23390703,0.119997054,0.13229023,0.23889962,0.10660939
903,65769,1.0,2.0,1.0,3.0,1.0,-2.0,0.0021552742,0.0021552742,0.08273559,0.059284575,-0.023451015,0.2836662,0.19074818,-0.09291801,0.2647669,0.18186067,-0.08290623,0.25205868,0.17792283,-0.074135855
904,65799,1.0,1.0,0.0,4.0,1.0,-3.0,-0.0017842427,-0.0017842427,0.4627541,0.47097513,0.00822103,0.2742134,0.35354716,0.07933375,0.2939001,0.37218887,0.078288764,0.33495995,0.40205437,0.067094415
905,65821,3.0,3.0,0.0,2.0,8.0,6.0,-0.0039219,-0.0039219,0.17145605,0.08510205,-0.086354,-0.07680877,-0.12630552,-0.049496748,-0.06987576,-0.13757096,-0.0676952,-0.0535068,-0.12894848,-0.07544168
906,65872,1.0,7.0,6.0,20.0,104.0,84.0,-0.010114154,-0.010114154,0.2179951,0.3314465,0.11345139,0.30461058,0.23989724,-0.064713344,0.30516243,0.24167536,-0.06348707,0.30807853,0.26042962,-0.047648907
907,65920,2.0,4.0,2.0,1.0,2.0,1.0,-0.0053808577,-0.0053808577,-0.10966122,0.044084627,0.15374584,-0.169336,-0.15070389,0.018632114,-0.14969552,-0.11021283,0.039482683,-0.16161183,-0.10526804,0.056343786
908,65943,14.0,17.0,3.0,1.0,2.0,1.0,-0.0011565574,-0.0011565574,0.40797895,0.37716234,-0.030816615,0.21356909,0.012178295,-0.20139079,0.2137232,0.006887498,-0.2068357,0.23779689,0.041001003,-0.19679588
909,66004,16.0,18.0,2.0,2.0,2.0,0.0,0.0004187636,0.0004187636,0.028849177,0.021993162,-0.006856015,0.025091307,-0.021213904,-0.04630521,0.0254115,-0.038006343,-0.063417844,0.027877832,-0.03173975,-0.05961758
910,66214,6.0,2.0,-4.0,23.0,20.0,-3.0,0.004224524,0.004224524,-0.0039959047,-0.0123230005,-0.008327096,-0.044257168,-0.01180547,0.032451697,-0.046261862,-0.033719197,0.012542665,-0.042551987,-0.032592397,0.00995959
911,66216,5.0,3.0,-2.0,5.0,1.0,-4.0,0.0057609007,0.0057609007,0.093604416,0.08290419,-0.010700226,0.41782993,0.31907037,-0.09875956,0.4268573,0.31138083,-0.11547646,0.42280903,0.30124283,-0.121566206
912,66278,1.0,1.0,0.0,1.0,1.0,0.0,-0.013134997,-0.013134997,0.23820275,0.3409307,0.10272795,0.36055613,0.3320412,-0.028514922,0.36580583,0.2817763,-0.084029526,0.35749453,0.3250617,-0.032432824
913,66330,64.0,10.0,-54.0,18.0,9.0,-9.0,0.007188026,0.007188026,0.29685748,0.25417176,-0.042685717,-0.12861148,0.09672816,0.22533964,-0.12249629,0.10383724,0.22633353,-0.04306293,0.13079716,0.17386009
914,66342,1.0,1.0,0.0,2.0,2.0,0.0,-0.001205869,-0.001205869,0.39507008,0.41429225,0.01922217,0.21063611,0.19538984,-0.015246272,0.23395088,0.20607007,-0.027880818,0.27346137,0.24213961,-0.031321764
915,66421,3.0,1.0,-2.0,1.0,1.0,0.0,0.0007234588,0.0007234588,-0.06767542,-0.10130873,-0.033633314,-0.104870655,-0.05019354,0.054677114,-0.10781644,-0.057400055,0.050416388,-0.110187374,-0.06297684,0.047210537
916,66464,4.0,4.0,0.0,7.0,13.0,6.0,-0.0029827654,-0.0029827654,-0.33736148,-0.47037193,-0.13301045,-0.1365478,-0.3294371,-0.1928893,-0.1313342,-0.34517077,-0.21383657,-0.16039191,-0.3730394,-0.21264748
917,66479,4.0,12.0,8.0,3.0,3.0,0.0,-0.004625786,-0.004625786,0.15226099,0.22794455,0.075683564,0.30341268,0.295382,-0.008030683,0.32177043,0.31378394,-0.007986486,0.31242016,0.3149354,0.0025152266
918,66489,19.0,17.0,-2.0,94.0,125.0,31.0,-0.0015641432,-0.0015641432,0.14379561,0.20064005,0.056844443,0.058092643,0.044240683,-0.013851959,0.06627819,0.045340195,-0.020937994,0.08152937,0.07061605,-0.01091332
919,66580,1.0,1.0,0.0,1.0,1.0,0.0,-0.010786839,-0.010786839,0.11450754,0.29500464,0.1804971,-0.06216501,0.083648324,0.14581333,-0.058217388,0.10059796,0.15881535,-0.04137419,0.13444526,0.17581946
920,66643,13.0,15.0,2.0,1.0,1.0,0.0,-0.006768681,-0.006768681,0.5637388,0.5574914,-0.0062474012,0.26187605,0.32963607,0.06776002,0.26113358,0.33659366,0.07546008,0.3235276,0.37663856,0.053110957
921,66773,1.0,1.0,0.0,1.0,1.0,0.0,0.00049567595,0.00049567595,-0.017291704,-0.021235878,-0.0039441735,0.12712255,0.10815756,-0.018964991,0.07530867,0.0840682,0.008759528,0.06583634,0.07250172,0.006665379
922,66836,1.0,1.0,0.0,1.0,1.0,0.0,-0.00708602,-0.00708602,0.56727767,0.56701183,-0.00026583672,0.44896463,0.5507774,0.10181275,0.45112547,0.5584837,0.10735825,0.49637523,0.5691761,0.072800845
923,66946,3.0,4.0,1.0,1.0,1.0,0.0,-0.0037303157,-0.0037303157,0.49695474,0.3564916,-0.14046314,0.12446515,0.43796256,0.31349742,0.16491736,0.47413146,0.30921412,0.21626882,0.49600944,0.27974063
924,66976,36.0,55.0,19.0,25.0,17.0,-8.0,-0.004149722,-0.004149722,-0.20172319,-0.2735691,-0.07184592,0.015104589,-0.12631783,-0.14142242,0.018018994,-0.12039935,-0.13841835,-0.010293952,-0.145228,-0.13493405
925,67045,8.0,13.0,5.0,17.0,17.0,0.0,-0.0041104574,-0.0041104574,0.21929196,0.26343957,0.04414761,0.050462563,0.08395466,0.0334921,0.06613519,0.082903,0.016767807,0.09321974,0.119891524,0.026671782
926,67113,4.0,7.0,3.0,2.0,2.0,0.0,-0.0051761083,-0.0051761083,0.6908533,0.68945223,-0.0014010668,0.49887112,0.43656114,-0.06230998,0.5169416,0.4579551,-0.058986515,0.55547684,0.52117044,-0.034306407
927,67168,4.0,9.0,5.0,5.0,4.0,-1.0,-0.0050093383,-0.0050093383,-0.055752475,-0.070321456,-0.014568981,-0.03178273,-0.044936944,-0.013154212,-0.04879266,-0.0750644,-0.026271738,-0.052122783,-0.078585945,-0.026463162
928,67204,1.0,2.0,1.0,2.0,3.0,1.0,-0.008228045,-0.008228045,0.21061322,0.3035074,0.09289417,0.20672671,0.22279547,0.016068757,0.20457043,0.21551655,0.010946125,0.21361111,0.23515844,0.021547332
929,67237,3.0,3.0,0.0,1.0,1.0,0.0,-0.0047809407,-0.0047809407,0.2506909,0.22913048,-0.02156043,0.13745008,0.24052945,0.10307936,0.14027648,0.24754243,0.10726595,0.16168423,0.25839555,0.09671132
930,67252,8.0,7.0,-1.0,1.0,1.0,0.0,-0.00031504408,-0.00031504408,0.34480098,0.36230546,0.017504483,0.30459827,0.32349405,0.018895775,0.30610567,0.31625277,0.010147095,0.32333606,0.33838525,0.015049189
931,67295,484.0,465.0,-19.0,622.0,594.0,-28.0,0.004211929,0.004211929,-0.10504658,-0.0655476,0.039498977,0.020911139,-0.05748823,-0.07839937,0.011844558,-0.07347678,-0.08532134,-0.0019209578,-0.07632042,-0.07439946
932,67363,2.0,1.0,-1.0,3.0,2.0,-1.0,0.001747869,0.001747869,0.17657292,0.15829766,-0.01827526,-0.03310953,0.025542548,0.05865208,-0.040271673,0.019813746,0.06008542,-0.010461692,0.03934559,0.04980728
933,67742,1.0,1.0,0.0,1.0,1.0,0.0,-0.0015689507,-0.0015689507,0.04666626,0.078842185,0.032175925,0.23176563,-0.100215115,-0.33198074,0.25036103,-0.0886388,-0.3389998,0.24861884,-0.068535306,-0.31715414
934,67802,1.0,1.0,0.0,1.0,1.0,0.0,0.0029235035,0.0029235035,0.41398126,0.34008715,-0.07389411,0.391222,0.287999,-0.103222996,0.4067309,0.30051383,-0.10621706,0.42646092,0.32725555,-0.099205375
935,67829,48.0,13.0,-35.0,13.0,11.0,-2.0,0.005742302,0.005742302,0.100974455,0.19621089,0.095236436,0.28031874,0.31784102,0.037522286,0.25718793,0.32211694,0.06492901,0.25471723,0.3368992,0.08218196
936,68023,2.0,5.0,3.0,1.0,1.0,0.0,-0.0046592653,-0.0046592653,0.76153344,0.70633566,-0.055197775,0.7423371,0.73700684,-0.0053302646,0.74735564,0.7385234,-0.008832216,0.77694744,0.7877956,0.010848165
937,68168,7.0,6.0,-1.0,1.0,2.0,1.0,0.0009053536,0.0009053536,0.06368177,-0.15126257,-0.21494433,-0.22215231,-0.1706171,0.051535204,-0.23280469,-0.18671691,0.04608777,-0.21879749,-0.19182439,0.026973099
938,68278,62.0,60.0,-2.0,7.0,12.0,5.0,-0.0018665474,-0.0018665474,0.61272967,0.5823402,-0.030389488,0.048732694,0.07157312,0.02284043,0.027684812,0.064380944,0.036696132,0.10878693,0.16121486,0.052427925
939,68311,1.0,4.0,3.0,1.0,1.0,0.0,-0.0067977197,-0.0067977197,0.11135714,0.05865506,-0.052702077,0.062674254,0.23553915,0.1728649,0.025701944,0.2191938,0.19349186,0.03764504,0.22097957,0.18333453
940,68339,1.0,1.0,0.0,1.0,1.0,0.0,-0.0067659467,-0.0067659467,0.250048,0.22189996,-0.028148055,0.21484365,0.44211844,0.22727479,0.24686636,0.46665704,0.21979068,0.2724679,0.47785792,0.20539
941,68418,1.0,1.0,0.0,1.0,1.0,0.0,0.00049514696,0.00049514696,0.27646577,0.1465784,-0.12988737,0.21754706,0.20889246,-0.008654594,0.21499246,0.20272261,-0.012269855,0.22602877,0.20527923,-0.02074954
942,68471,7.0,6.0,-1.0,4.0,3.0,-1.0,0.00025574863,0.00025574863,0.3541132,0.38590947,0.031796277,-0.0095562665,0.08816118,0.09771744,-0.010815227,0.095607586,0.10642281,0.025112351,0.14543685,0.1203245
943,68741,1.0,1.0,0.0,1.0,1.0,0.0,-0.0055684745,-0.0055684745,0.54351175,0.54334277,-0.00016897917,0.5467855,0.4983242,-0.04846129,0.54040027,0.51069534,-0.029704928,0.55137897,0.5337329,-0.017646074
944,68814,3.0,3.0,0.0,1.0,1.0,0.0,-0.0033528283,-0.0033528283,0.23054142,0.17897272,-0.051568702,0.25782555,0.3228011,0.06497556,0.24189441,0.32018393,0.07828952,0.25787753,0.3177351,0.059857577
945,68842,2.0,2.0,0.0,3.0,2.0,-1.0,-0.0012673661,-0.0012673661,0.69193,0.7421693,0.050239325,0.35384685,0.44502565,0.091178805,0.37406558,0.46040523,0.08633965,0.44451827,0.52115166,0.076633394
946,68858,11.0,2.0,-9.0,14.0,11.0,-3.0,0.006868284,0.006868284,0.116740406,0.02565029,-0.09109011,0.046615865,0.13197556,0.08535969,0.040278383,0.13609208,0.0958137,0.046807207,0.13380444,0.08699723
947,68897,3.0,4.0,1.0,4.0,1.0,-3.0,-0.0017706417,-0.0017706417,-0.25932682,-0.20520811,0.054118708,-0.14968066,-0.1720865,-0.022405848,-0.14686422,-0.16810256,-0.021238342,-0.16131824,-0.17966275,-0.018344507
948,69007,2.0,3.0,1.0,2.0,5.0,3.0,-0.001150202,-0.001150202,0.3362196,0.46361712,0.1273975,0.14663391,-0.05726802,-0.20390193,0.16113748,-0.022435138,-0.18357262,0.1893828,0.036855306,-0.1525275
949,69025,5.0,1.0,-4.0,4.0,5.0,1.0,0.0052933656,0.0052933656,0.30307677,0.29000115,-0.01307562,0.1311095,0.14713489,0.01602538,0.13153818,0.12047607,-0.011062115,0.16395663,0.15728791,-0.0066687167
950,69030,78.0,213.0,135.0,21.0,24.0,3.0,-0.004060353,-0.004060353,0.31331468,0.29961997,-0.013694704,0.09734006,-0.1370873,-0.23442736,0.066539556,-0.15259793,-0.21913749,0.103894345,-0.12789518,-0.23178953
951,69130,1.0,1.0,0.0,1.0,1.0,0.0,-0.0034824722,-0.0034824722,-0.25337344,-0.18624963,0.067123815,-0.103945784,-0.19379319,-0.08984741,-0.114568554,-0.17579931,-0.061230756,-0.14419463,-0.19213995,-0.04794532
952,69214,1.0,1.0,0.0,1.0,1.0,0.0,-0.010234501,-0.010234501,0.7550201,0.8109207,0.055900633,0.5339461,0.61960566,0.08565956,0.5510426,0.64889044,0.09784782,0.607196,0.6930427,0.08584672
953,69240,63.0,78.0,15.0,14.0,10.0,-4.0,-0.0035868734,-0.0035868734,0.6521237,0.64849865,-0.0036250353,0.45281312,0.43463677,-0.018176347,0.4786891,0.46612492,-0.012564182,0.5246729,0.52442575,-0.00024718046
954,69442,1.0,1.0,0.0,1.0,1.0,0.0,-0.00455755,-0.00455755,0.09163171,0.20773856,0.11610685,0.07140916,0.0569129,-0.014496259,0.06282358,0.042627633,-0.020195946,0.07144512,0.06523316,-0.006211959
955,69502,1.0,1.0,0.0,1.0,1.0,0.0,0.0047559887,0.0047559887,0.56819236,0.51062346,-0.057568908,0.49647436,0.36598572,-0.13048863,0.5011072,0.36693203,-0.13417518,0.530528,0.40426967,-0.12625834
956,69614,4.0,4.0,0.0,1.0,1.0,0.0,0.0012206472,0.0012206472,0.3934319,0.4028978,0.009465903,0.22246686,0.22770368,0.0052368194,0.21804792,0.21038677,-0.007661149,0.260036,0.2442126,-0.015823394
957,69616,18.0,27.0,9.0,1.0,2.0,1.0,-0.0027173236,-0.0027173236,0.43199614,0.45042163,0.018425494,0.16381842,0.11502407,-0.04879435,0.14920901,0.098232344,-0.050976664,0.18085912,0.13927667,-0.04158245
958,69785,4.0,3.0,-1.0,1.0,1.0,0.0,-0.00059364736,-0.00059364736,0.1877786,0.23904283,0.051264226,0.120986946,0.1890217,0.06803476,0.11511653,0.1729638,0.05784727,0.12667398,0.19037487,0.063700885
959,69813,1.0,2.0,1.0,1.0,1.0,0.0,-0.00580699,-0.00580699,-0.06097263,0.102108285,0.16308092,-0.21367942,-0.3436106,-0.1299312,-0.21003987,-0.36991012,-0.15987025,-0.20801014,-0.3469821,-0.13897195
960,69831,154.0,68.0,-86.0,44.0,5.0,-39.0,0.0057206294,0.0057206294,-0.11358634,-0.16148606,-0.047899723,0.16056052,0.0031856627,-0.15737486,0.15537792,-0.01857339,-0.17395131,0.1362814,-0.04578243,-0.18206383
961,69839,32.0,16.0,-16.0,27.0,22.0,-5.0,0.0030692164,0.0030692164,-0.13948496,-0.038386784,0.10109817,-0.08142592,0.058211613,0.13963753,-0.08502019,0.060623314,0.1456435,-0.09738016,0.054598313,0.15197848
962,69854,1.0,1.0,0.0,1.0,1.0,0.0,-0.00039166957,-0.00039166957,0.36389047,0.1596386,-0.20425187,0.301668,0.3233017,0.021633714,0.29511243,0.33217686,0.037064433,0.31046066,0.33694303,0.026482373
963,69918,2.0,6.0,4.0,5.0,7.0,2.0,-0.005337931,-0.005337931,-0.26807427,-0.18341832,0.084655955,-0.33884543,-0.3379926,0.00085282326,-0.33799642,-0.34403694,-0.0060405135,-0.3452269,-0.35009858,-0.0048716664
964,70038,3.0,2.0,-1.0,1.0,1.0,0.0,0.0020812303,0.0020812303,0.5199352,0.59269935,0.07276416,0.47123536,0.43627006,-0.034965307,0.46145448,0.4313278,-0.03012669,0.48942727,0.46112263,-0.028304636
965,70075,2.0,1.0,-1.0,1.0,1.0,0.0,-0.0008323416,-0.0008323416,0.25521863,0.18171346,-0.07350516,0.11615745,0.16983533,0.05367788,0.103234425,0.15576541,0.05253099,0.1500204,0.18831739,0.038296983
966,70095,20.0,55.0,35.0,14.0,40.0,26.0,-0.0074294806,-0.0074294806,0.16160032,0.10118334,-0.06041698,0.2910429,0.3179756,0.026932716,0.27846372,0.32215595,0.04369223,0.29437345,0.33252075,0.0381473
967,70193,4.0,5.0,1.0,2.0,2.0,0.0,-0.0066732317,-0.0066732317,0.25307125,0.3301047,0.07703346,0.3937944,0.044597242,-0.34919715,0.40074536,0.046723284,-0.3540221,0.40364608,0.100695334,-0.30295074
968,70232,4.0,6.0,2.0,8.0,7.0,-1.0,-0.0016304329,-0.0016304329,0.090445526,0.071659505,-0.01878602,0.021823607,-0.0923419,-0.11416551,-0.05317344,-0.1520299,-0.098856464,-0.039814126,-0.140822,-0.101007864
969,70335,1.0,1.0,0.0,2.0,1.0,-1.0,0.0038106814,0.0038106814,-0.17503804,-0.16748632,0.007551715,-0.21803996,-0.05932249,0.15871747,-0.24097502,-0.081998184,0.15897684,-0.24605028,-0.10314274,0.14290754
970,70360,25.0,42.0,17.0,3.0,5.0,2.0,-0.00651215,-0.00651215,0.47671893,0.39616024,-0.08055869,0.41914213,0.39805517,-0.021086961,0.4261049,0.41561067,-0.010494232,0.46479443,0.4497391,-0.015055329
971,70368,5.0,3.0,-2.0,1.0,1.0,0.0,0.0017521121,0.0017521121,-0.016834676,0.1284862,0.14532088,0.03356187,-0.023865065,-0.057426937,0.02630761,-0.033022292,-0.059329905,0.023646124,-0.020352582,-0.043998703
972,70427,5.0,3.0,-2.0,2.0,1.0,-1.0,0.0029065348,0.0029065348,0.57835513,0.53837,-0.03998512,0.53557646,0.38447487,-0.15110159,0.5349729,0.3829425,-0.15203041,0.5480869,0.41345432,-0.13463256
973,70505,6.0,10.0,4.0,5.0,4.0,-1.0,-0.0048853084,-0.0048853084,0.5388477,0.5971449,0.058297217,0.12981585,0.15183403,0.02201818,0.1357876,0.13093944,-0.0048481673,0.24281955,0.23951904,-0.003300503
974,70585,100.0,56.0,-44.0,32.0,25.0,-7.0,0.0011002645,0.0011002645,0.22219665,0.21325395,-0.008942708,0.043591253,0.11003053,0.06643928,0.019552216,0.10557244,0.086020224,0.054520886,0.13288341,0.078362525
975,70589,48.0,36.0,-12.0,10.0,6.0,-4.0,0.00041127577,0.00041127577,-0.07140203,-0.02602717,0.04537486,0.15957512,-0.08144776,-0.24102288,0.13595045,-0.097642526,-0.23359297,0.109991364,-0.09094092,-0.2009323
976,70671,1.0,1.0,0.0,1.0,1.0,0.0,-0.0032950826,-0.0032950826,0.3894925,0.32782212,-0.061670393,0.1475036,0.18364745,0.036143854,0.15085247,0.17668445,0.025831982,0.19044678,0.20835449,0.017907709
977,70758,37.0,21.0,-16.0,19.0,24.0,5.0,-0.0016554557,-0.0016554557,0.3058432,0.38652673,0.08068353,0.4114334,0.37870237,-0.032731026,0.4270773,0.37059024,-0.056487054,0.43526804,0.39225438,-0.043013662
978,70764,1.0,1.0,0.0,1.0,1.0,0.0,-0.0067695715,-0.0067695715,0.49379247,0.49781913,0.0040266514,0.6585107,0.67802876,0.019518077,0.6704461,0.6860265,0.015580416,0.6863884,0.7117159,0.025327504
979,70947,22.0,13.0,-9.0,5.0,3.0,-2.0,0.004435437,0.004435437,-0.088613406,-0.04883961,0.039773796,-0.11777678,-0.12420903,-0.00643225,-0.11284434,-0.1209385,-0.008094162,-0.11516533,-0.113906145,0.0012591854
980,71025,246.0,481.0,235.0,85.0,137.0,52.0,-0.0060115857,-0.0060115857,0.40317604,0.41201022,0.008834183,0.14884128,0.029233979,-0.1196073,0.15623656,0.049396727,-0.106839836,0.19244832,0.08970462,-0.1027437
981,71186,1.0,1.0,0.0,1.0,1.0,0.0,0.00081373006,0.00081373006,0.39934954,0.31778726,-0.08156228,0.27186412,0.11257336,-0.15929076,0.26202798,0.10739884,-0.15462914,0.2978535,0.1582164,-0.1396371
982,71229,2.0,2.0,0.0,1.0,1.0,0.0,-0.0015560389,-0.0015560389,0.64437747,0.6363425,-0.0080349445,0.47100446,0.43233076,-0.0386737,0.50487995,0.47496745,-0.029912502,0.5467388,0.5278217,-0.018917084
983,71232,1.0,1.0,0.0,1.0,1.0,0.0,-0.0009274706,-0.0009274706,-0.11289698,-0.07911852,0.03377846,-0.020565195,-0.26477775,-0.24421255,-0.008312328,-0.25225544,-0.24394311,-0.028108267,-0.2328283,-0.20472004
984,71241,1.0,1.0,0.0,1.0,1.0,0.0,-0.0023370422,-0.0023370422,0.16043027,0.27535352,0.11492325,0.04908093,0.10476656,0.055685632,0.02937105,0.09717166,0.06780061,0.04753327,0.124670886,0.07713762
985,71410,1.0,1.0,0.0,1.0,1.0,0.0,-0.0013933256,-0.0013933256,0.15457173,0.11332393,-0.0412478,0.080486625,0.07961301,-0.0008736178,0.08140515,0.09417085,0.012765706,0.097199954,0.1069877,0.009787746
986,71450,1.0,2.0,1.0,1.0,1.0,0.0,-0.0016660839,-0.0016660839,0.11760089,0.18039693,0.06279604,0.052256823,0.17302252,0.1207657,0.075638674,0.2026477,0.12700903,0.084747985,0.20929609,0.12454811
987,71753,2.0,2.0,0.0,3.0,3.0,0.0,-0.00015708432,-0.00015708432,0.35351926,0.34445196,-0.009067297,0.24671254,0.17461507,-0.072097465,0.25731182,0.17901525,-0.07829657,0.28767878,0.2183556,-0.06932318
988,71894,4.0,2.0,-2.0,1.0,1.0,0.0,-0.0006267652,-0.0006267652,0.47207817,0.53507084,0.06299266,0.4234214,0.46242177,0.039000362,0.43713656,0.4813009,0.04416433,0.48611608,0.52178144,0.035665363
989,71928,2.0,2.0,0.0,1.0,1.0,0.0,0.0014822856,0.0014822856,0.06874254,0.09682908,0.028086536,0.12722367,0.07030035,-0.056923322,0.13609764,0.06126788,-0.07482976,0.1398502,0.06801992,-0.07183028
990,72015,1.0,1.0,0.0,2.0,2.0,0.0,-0.004059341,-0.004059341,0.21462522,0.32623404,0.11160882,0.40179828,0.32974505,-0.072053224,0.41567272,0.3402556,-0.07541713,0.42066917,0.3558561,-0.06481308
991,72080,1.0,1.0,0.0,3.0,1.0,-2.0,0.00093507767,0.00093507767,0.4144947,0.4174986,0.0030038953,0.36348015,0.22424361,-0.13923654,0.3701258,0.2352783,-0.1348475,0.40401047,0.2723618,-0.13164869
992,72170,8.0,20.0,12.0,7.0,6.0,-1.0,-0.0039364994,-0.0039364994,0.17136629,0.21013471,0.038768426,0.07608572,0.12044678,0.044361062,0.02891946,0.112476595,0.08355714,0.052861996,0.13668506,0.08382306
993,72209,1.0,1.0,0.0,2.0,1.0,-1.0,0.0015013665,0.0015013665,0.23947734,0.28181508,0.042337745,0.06618482,0.018755551,-0.047429267,0.053011604,0.0063423296,-0.046669275,0.086578086,0.048571117,-0.03800697
