eval_index,nsd_image_id,image_rank_topo0,image_rank_topo_low,image_rank_delta_low_minus_zero,brain_rank_topo0,brain_rank_topo_low,brain_rank_delta_low_minus_zero,image_score_delta_low_minus_zero,brain_score_delta_low_minus_zero,teacher_top1_rank_topo0,teacher_top1_rank_topo_low,teacher_top1_rank_delta_low_minus_zero,teacher_neighbor_overlap5_topo0,teacher_neighbor_overlap5_topo_low,teacher_neighbor_overlap5_delta_low_minus_zero,pixcorr_topo0,pixcorr_topo_low,pixcorr_delta_low_minus_zero
949,69025,21.0,7.0,-14.0,12.0,6.0,-6.0,0.012043577,0.012043577,1.0,1.0,0.0,0.2,0.2,0.0,0.29297167,0.2496596,-0.043312073
950,69030,373.0,593.0,220.0,265.0,298.0,33.0,0.0062600216,0.0062600216,879.0,846.0,-33.0,0.0,0.0,0.0,-0.21719053,-0.21136689,0.005823642
951,69130,1.0,1.0,0.0,1.0,1.0,0.0,0.006808553,0.006808553,190.0,135.0,-55.0,0.0,0.0,0.0,0.32002178,-0.06856776,-0.38858953
952,69214,1.0,1.0,0.0,1.0,1.0,0.0,0.0046482496,0.0046482496,40.0,10.0,-30.0,0.2,0.2,0.0,0.6105932,0.5308773,-0.07971591
953,69240,10.0,32.0,22.0,1.0,1.0,0.0,0.0020675398,0.0020675398,2.0,12.0,10.0,0.2,0.0,-0.2,0.66454756,0.64751565,-0.017031908
954,69442,1.0,4.0,3.0,2.0,2.0,0.0,-0.005957164,-0.005957164,28.0,57.0,29.0,0.0,0.0,0.0,-0.012986623,-0.08964537,-0.07665875
955,69502,9.0,7.0,-2.0,1.0,2.0,1.0,0.008477762,0.008477762,167.0,203.0,36.0,0.0,0.0,0.0,0.3464136,0.14259715,-0.20381646
956,69614,8.0,5.0,-3.0,2.0,1.0,-1.0,0.0143262595,0.0143262595,557.0,477.0,-80.0,0.0,0.0,0.0,0.23767777,0.11199231,-0.12568545
957,69616,279.0,283.0,4.0,306.0,189.0,-117.0,0.010703508,0.010703508,790.0,829.0,39.0,0.0,0.0,0.0,0.099206746,-0.0072474605,-0.10645421
958,69785,61.0,71.0,10.0,77.0,74.0,-3.0,0.0069966875,0.0069966875,99.0,51.0,-48.0,0.0,0.0,0.0,-0.015951551,0.08250074,0.09845229
959,69813,1.0,1.0,0.0,1.0,1.0,0.0,0.007839102,0.007839102,276.0,187.0,-89.0,0.0,0.0,0.0,0.3395287,0.163962,-0.1755667
960,69831,47.0,161.0,114.0,15.0,31.0,16.0,0.002172403,0.002172403,51.0,56.0,5.0,0.0,0.0,0.0,-0.055370234,-0.043954402,0.011415832
961,69839,155.0,207.0,52.0,17.0,29.0,12.0,0.008513929,0.008513929,127.0,109.0,-18.0,0.0,0.0,0.0,-0.019651935,-0.0069017913,0.012750143
962,69854,3.0,14.0,11.0,1.0,1.0,0.0,0.0019304305,0.0019304305,27.0,13.0,-14.0,0.0,0.0,0.0,-0.33140758,0.19092624,0.5223338
963,69918,4.0,2.0,-2.0,8.0,3.0,-5.0,0.01617435,0.01617435,33.0,31.0,-2.0,0.0,0.0,0.0,-0.14322992,-0.14881195,-0.0055820346
964,70038,9.0,27.0,18.0,22.0,22.0,0.0,0.0023613013,0.0023613013,332.0,249.0,-83.0,0.0,0.0,0.0,0.41729,0.47142404,0.05413404
965,70075,1.0,1.0,0.0,1.0,1.0,0.0,0.010937471,0.010937471,5.0,3.0,-2.0,0.4,0.4,0.0,0.23910892,0.21829249,-0.02081643
966,70095,3.0,2.0,-1.0,2.0,1.0,-1.0,0.003539484,0.003539484,189.0,316.0,127.0,0.0,0.0,0.0,0.20367543,0.26971775,0.06604232
967,70193,10.0,11.0,1.0,37.0,42.0,5.0,0.0073842555,0.0073842555,490.0,553.0,63.0,0.0,0.0,0.0,0.21011953,0.25014552,0.040025994
968,70232,8.0,5.0,-3.0,1.0,1.0,0.0,0.0071843155,0.0071843155,64.0,29.0,-35.0,0.0,0.0,0.0,0.03876093,0.26504,0.22627908
969,70335,1.0,1.0,0.0,1.0,1.0,0.0,0.008409068,0.008409068,181.0,171.0,-10.0,0.2,0.2,0.0,-0.020067295,0.17378438,0.19385166
970,70360,1.0,9.0,8.0,1.0,1.0,0.0,0.0038799867,0.0038799867,3.0,11.0,8.0,0.2,0.0,-0.2,0.5581916,0.5044272,-0.053764403
971,70368,8.0,9.0,1.0,2.0,2.0,0.0,0.009728387,0.009728387,38.0,52.0,14.0,0.0,0.0,0.0,0.005202399,0.05219298,0.04699058
972,70427,1.0,5.0,4.0,2.0,1.0,-1.0,0.0076541454,0.0076541454,99.0,145.0,46.0,0.0,0.0,0.0,0.39384994,0.4668009,0.07295096
973,70505,10.0,17.0,7.0,4.0,9.0,5.0,0.004560102,0.004560102,97.0,89.0,-8.0,0.4,0.2,-0.2,0.21956328,0.14905643,-0.07050684
974,70585,1.0,2.0,1.0,5.0,1.0,-4.0,0.0073253512,0.0073253512,160.0,148.0,-12.0,0.2,0.0,-0.2,0.14861602,0.21024773,0.06163171
975,70589,2.0,2.0,0.0,1.0,2.0,1.0,0.0039816163,0.0039816163,30.0,11.0,-19.0,0.0,0.0,0.0,0.38395274,0.25255644,-0.1313963
976,70671,13.0,2.0,-11.0,1.0,1.0,0.0,0.014591675,0.014591675,97.0,170.0,73.0,0.0,0.0,0.0,0.05488881,-0.053947233,-0.10883604
977,70758,1.0,2.0,1.0,3.0,1.0,-2.0,0.005781412,0.005781412,288.0,232.0,-56.0,0.0,0.0,0.0,0.3318288,0.26081106,-0.07101774
978,70764,1.0,1.0,0.0,1.0,1.0,0.0,0.0067208037,0.0067208037,25.0,42.0,17.0,0.0,0.0,0.0,0.5601196,0.63962424,0.07950461
979,70947,23.0,13.0,-10.0,2.0,1.0,-1.0,0.010619123,0.010619123,14.0,8.0,-6.0,0.0,0.0,0.0,0.019771503,0.024044186,0.0042726826
980,71025,15.0,32.0,17.0,17.0,13.0,-4.0,0.004127428,0.004127428,54.0,55.0,1.0,0.2,0.2,0.0,0.3691562,0.45546925,0.08631304
981,71186,8.0,3.0,-5.0,3.0,1.0,-2.0,0.012874793,0.012874793,62.0,68.0,6.0,0.0,0.0,0.0,0.33781317,0.3817687,0.043955535
982,71229,1.0,1.0,0.0,1.0,1.0,0.0,0.0012543797,0.0012543797,5.0,3.0,-2.0,0.6,0.6,0.0,0.3368495,0.25217232,-0.08467719
983,71232,1.0,1.0,0.0,1.0,1.0,0.0,0.010088209,0.010088209,1.0,1.0,0.0,0.2,0.2,0.0,0.03444143,0.14130414,0.10686271
984,71241,1.0,1.0,0.0,3.0,3.0,0.0,0.006878916,0.006878916,11.0,11.0,0.0,0.0,0.0,0.0,0.17788862,0.18600233,0.008113712
985,71410,2.0,2.0,0.0,4.0,4.0,0.0,0.00921838,0.00921838,73.0,63.0,-10.0,0.0,0.0,0.0,0.10471321,0.08217259,-0.022540621
986,71450,1.0,1.0,0.0,1.0,1.0,0.0,-0.0034708753,-0.0034708753,328.0,276.0,-52.0,0.0,0.0,0.0,0.16230725,0.15954459,-0.0027626604
987,71753,1.0,1.0,0.0,1.0,1.0,0.0,0.0047220923,0.0047220923,103.0,35.0,-68.0,0.0,0.0,0.0,0.20790458,0.15622644,-0.051678136
988,71894,6.0,13.0,7.0,4.0,3.0,-1.0,0.006869789,0.006869789,162.0,255.0,93.0,0.0,0.0,0.0,0.33263907,0.48172957,0.1490905
989,71928,16.0,45.0,29.0,1.0,2.0,1.0,0.0026922934,0.0026922934,8.0,10.0,2.0,0.0,0.0,0.0,0.11415813,0.14102869,0.026870556
990,72015,1.0,1.0,0.0,1.0,1.0,0.0,0.0027380213,0.0027380213,398.0,409.0,11.0,0.0,0.0,0.0,0.55202705,0.4631637,-0.08886334
991,72080,1.0,1.0,0.0,1.0,1.0,0.0,0.0046500675,0.0046500675,65.0,49.0,-16.0,0.0,0.0,0.0,0.3569137,0.31022137,-0.04669231
992,72170,2.0,6.0,4.0,1.0,1.0,0.0,-0.00028912723,-0.00028912723,163.0,269.0,106.0,0.0,0.0,0.0,-0.024278322,0.04429858,0.0685769
993,72209,2.0,8.0,6.0,1.0,1.0,0.0,-0.0005698055,-0.0005698055,111.0,133.0,22.0,0.0,0.0,0.0,0.15491338,0.24040665,0.08549327
994,72257,20.0,72.0,52.0,2.0,2.0,0.0,0.0017046519,0.0017046519,219.0,164.0,-55.0,0.0,0.0,0.0,0.21059754,0.36364007,0.15304253
995,72312,1.0,1.0,0.0,1.0,1.0,0.0,0.0077116787,0.0077116787,171.0,171.0,0.0,0.0,0.0,0.0,-0.16852619,-0.1900235,-0.02149731
996,72510,64.0,26.0,-38.0,12.0,8.0,-4.0,0.012041856,0.012041856,182.0,134.0,-48.0,0.2,0.2,0.0,0.87152517,0.7476158,-0.123909354
997,72605,1.0,1.0,0.0,1.0,1.0,0.0,0.0077960044,0.0077960044,55.0,43.0,-12.0,0.2,0.2,0.0,0.50161046,0.6525679,0.15095747
998,72719,1.0,3.0,2.0,1.0,2.0,1.0,0.0039967783,0.0039967783,361.0,390.0,29.0,0.0,0.0,0.0,0.54510725,0.4925563,-0.05255094
999,72948,15.0,23.0,8.0,25.0,13.0,-12.0,0.0087516345,0.0087516345,137.0,94.0,-43.0,0.0,0.0,0.0,0.27825207,0.094393365,-0.1838587
